TrackID,Track Name,Artists,Lyrics,Tokens
590654477,Doin' This,Luke Combs,"Someone asked me once in an interview ""What was growing up like, where'd you go to school?"" ""And what would you do if you weren't doin' this?"" I'd be drivin' my first car, an old worn-out Dodge Tryin' to make rent with a dead end job, just makin' due With tips in a jar, my guitar and an old barstool  I'd have a Friday night crowd in the palm of my hand Cup of brown liquor, couple buddies in a band Singin' them same damn songs like I am now I'd be feelin' on fire on a hardwood stage Bright lights like lightning runnin' through my veins At the Grand Ole Opry or a show in some no-name town I'd still be doin' this if I wasn't doin' this  I'd still be the same guy they knew back in the day Who was burnin' CDs just to give away Payin' his dues if I wasn't doin' this Five deep in a van, head full of steam Hot on the heels of my neon dreams maybe comin' true Livin' this life just like I was born to do  I'd have a Friday night crowd in the palm of my hand Cup of brown liquor, couple buddies in a band Singin' them same damn songs like I am now I'd be feelin' on fire on a hardwood stage Bright lights like lightning runnin' through my veins At the Grand Ole Opry or a show in some no-name town I'd still be doin' this if I wasn't doin' this  It ain't about the fame It ain't about the fortune It ain't about the name It ain't about the glory I guess I'm sayin' it's always been about  Having a Friday night crowd in the palm of my hand Cup of brown liquor, couple buddies in a band Singin' them same damn songs like I am now I'd be feelin' on fire on a hardwood stage Bright lights like lightning runnin' through my veins At the Grand Ole Opry or a show in some no-name town I'd still be doin' this if I wasn't doin' this  Someone asked me once in an interview ""What was growing up like, where'd you go to school?"" ""And what would you do if you weren't doin' this?""","['someone', 'asked', 'interview', 'growing', 'like', 'whered', 'school', 'werent', 'doin', 'drivin', 'first', 'car', 'old', 'wornout', 'dodge', 'tryin', 'make', 'rent', 'dead', 'end', 'job', 'makin', 'due', 'tip', 'jar', 'guitar', 'old', 'barstool', 'friday', 'night', 'crowd', 'palm', 'hand', 'cup', 'brown', 'liquor', 'couple', 'buddy', 'band', 'singin', 'damn', 'song', 'like', 'feelin', 'fire', 'hardwood', 'stage', 'bright', 'light', 'like', 'lightning', 'runnin', 'vein', 'grand', 'ole', 'opry', 'show', 'noname', 'town', 'still', 'doin', 'wasnt', 'doin', 'still', 'guy', 'knew', 'back', 'day', 'burnin', 'cds', 'give', 'away', 'payin', 'due', 'wasnt', 'doin', 'five', 'deep', 'van', 'head', 'full', 'steam', 'hot', 'heel', 'neon', 'dream', 'maybe', 'comin', 'true', 'livin', 'life', 'like', 'born', 'friday', 'night', 'crowd', 'palm', 'hand', 'cup', 'brown', 'liquor', 'couple', 'buddy', 'band', 'singin', 'damn', 'song', 'like', 'feelin', 'fire', 'hardwood', 'stage', 'bright', 'light', 'like', 'lightning', 'runnin', 'vein', 'grand', 'ole', 'opry', 'show', 'noname', 'town', 'still', 'doin', 'wasnt', 'doin', 'fame', 'fortune', 'name', 'glory', 'guess', 'sayin', 'always', 'friday', 'night', 'crowd', 'palm', 'hand', 'cup', 'brown', 'liquor', 'couple', 'buddy', 'band', 'singin', 'damn', 'song', 'like', 'feelin', 'fire', 'hardwood', 'stage', 'bright', 'light', 'like', 'lightning', 'runnin', 'vein', 'grand', 'ole', 'opry', 'show', 'noname', 'town', 'still', 'doin', 'wasnt', 'doin', 'someone', 'asked', 'interview', 'growing', 'like', 'whered', 'school', 'werent', 'doin']"
228197,"Oh, Pretty Woman",Roy Orbison,"Pretty woman, walkin' down the street Pretty woman the kind I like to meet Pretty woman I don't believe you, you're not the truth No one could look as good as you, mercy  Pretty woman won't you pardon me Pretty woman I couldn't help but see Pretty woman that you look lovely as can be Are you lonely just like me  Pretty woman stop awhile Pretty woman talk awhile Pretty woman give your smile to me Pretty woman yeah, yeah, yeah Pretty woman look my way Pretty woman say you'll stay with me 'Cause I need you, I'll treat you right Come with me baby, be mine tonight  Pretty woman don't walk on by Pretty woman don't make me cry Pretty woman don't walk away, hey, OK If that's the way it must be, OK I guess I'll go on home, it's late There'll be tomorrow night, but wait What do I see? Is she walkin' back to me? Yeah, she's walkin' back to me Oh, oh, pretty woman.","['pretty', 'woman', 'walkin', 'street', 'pretty', 'woman', 'kind', 'like', 'meet', 'pretty', 'woman', 'believe', 'truth', 'one', 'could', 'look', 'good', 'mercy', 'pretty', 'woman', 'wont', 'pardon', 'pretty', 'woman', 'couldnt', 'help', 'pretty', 'woman', 'look', 'lovely', 'lonely', 'like', 'pretty', 'woman', 'stop', 'awhile', 'pretty', 'woman', 'talk', 'awhile', 'pretty', 'woman', 'give', 'smile', 'pretty', 'woman', 'yeah', 'yeah', 'yeah', 'pretty', 'woman', 'look', 'way', 'pretty', 'woman', 'stay', 'cause', 'need', 'treat', 'right', 'come', 'baby', 'mine', 'tonight', 'pretty', 'woman', 'walk', 'pretty', 'woman', 'make', 'cry', 'pretty', 'woman', 'walk', 'away', 'hey', 'ok', 'thats', 'way', 'must', 'ok', 'guess', 'home', 'late', 'therell', 'tomorrow', 'night', 'wait', 'walkin', 'back', 'yeah', 'shes', 'walkin', 'back', 'pretty', 'woman']"
270627,9 To 5,Dolly Parton,"Tumble out of bed And stumble to the kitchen Pour myself a cup of ambition And yawn and stretch and try to come to life  Jump in the shower And the blood starts pumpin' Out on the streets, the traffic starts jumpin' For folks like me on the job from 9 to 5  Workin' 9 to 5 What a way to make a livin' Barely gettin' by It's all takin' and no givin'  They just use your mind And they never give you credit It's enough to drive you Crazy if you let it  9 to 5 For service and devotion You would think that I Would deserve a fat promotion  Want to move ahead But the boss won't seem to let me I swear sometimes that man is Out to get me, hmmm  They let you dream Just a watch 'em shatter You're just a step on the boss man's ladder But you got dreams he'll never take away  In the same boat with a lot of your friends Waitin' for the day your ship'll come in And the tide's gonna turn And it's all gonna roll you away  Workin' 9 to 5 What a way to make livin' Barely gettin' by It's all takin' and no givin'  They just use your mind And you never get the credit It's enough to drive you Crazy if you let it  9 to 5 Yeah, they got you were they want you There's a better life And you think about it, don't you?  It's a rich man's game No matter what they call it And you spend your life Putting money in his wallet  9 to 5 Oh, what a way to make a livin' Barely gettin' by It's all takin' and no givin'  They just use your mind And they never give you credit It's enough to drive you Crazy if you let it  9 to 5 Yeah, they got you where they want you There's a better life And you dream about it, don't you?  It's a rich man's game No matter what they call it And you spend your life Putting money in his wallet  9 to 5","['tumble', 'bed', 'stumble', 'kitchen', 'pour', 'cup', 'ambition', 'yawn', 'stretch', 'try', 'come', 'life', 'jump', 'shower', 'blood', 'start', 'pumpin', 'street', 'traffic', 'start', 'jumpin', 'folk', 'like', 'job', 'workin', 'way', 'make', 'livin', 'barely', 'gettin', 'takin', 'givin', 'use', 'mind', 'never', 'give', 'credit', 'enough', 'drive', 'crazy', 'let', 'service', 'devotion', 'think', 'deserve', 'fat', 'promotion', 'want', 'move', 'ahead', 'bos', 'wont', 'seem', 'let', 'swear', 'sometimes', 'man', 'hmmm', 'let', 'dream', 'watch', 'em', 'shatter', 'step', 'bos', 'man', 'ladder', 'dream', 'hell', 'never', 'take', 'away', 'boat', 'lot', 'friend', 'waitin', 'day', 'shipll', 'come', 'tide', 'turn', 'roll', 'away', 'workin', 'way', 'make', 'livin', 'barely', 'gettin', 'takin', 'givin', 'use', 'mind', 'never', 'credit', 'enough', 'drive', 'crazy', 'let', 'yeah', 'want', 'better', 'life', 'think', 'rich', 'man', 'game', 'matter', 'call', 'spend', 'life', 'putting', 'money', 'wallet', 'way', 'make', 'livin', 'barely', 'gettin', 'takin', 'givin', 'use', 'mind', 'never', 'give', 'credit', 'enough', 'drive', 'crazy', 'let', 'yeah', 'want', 'better', 'life', 'dream', 'rich', 'man', 'game', 'matter', 'call', 'spend', 'life', 'putting', 'money', 'wallet']"
72418863,I Knew You Were Trouble,Taylor Swift,"Once upon time, a few mistakes ago I was in your sights, you got me alone You found me, you found me, you found me, e-e-e-e I guess you didn't care and I guess I liked that And when I fell hard, you took a step back Without me, without me, without me, e-e-e-e  And he's long gone when he's next to me And I realize the blame is on me  'Cause I Knew You Were Trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down, oh I Knew You Were Trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground Oh, oh, trouble, trouble, trouble Oh, oh, trouble, trouble, trouble  No apologies, he'll never see you cry Pretends he doesn't know that he's the reason why You're drowning, you're drowning, you're drowning, i-i-i-ing Now I heard you moved on from whispers on the street A new notch in your belt is all I'll ever be And now I see, now I see, now I see, e-e-e-e  He was long gone when he met me And I realize the joke is on me, hey!  I Knew You Were Trouble when you walked in So shame on me now Flew me to places I'd never been 'Til you put me down, oh I Knew You Were Trouble when you walked in So shame on me now Flew me to places I'd never been Now I'm lying on the cold hard ground Oh, oh, trouble, trouble, trouble Oh, oh, trouble, trouble, trouble  And the saddest fear Comes creeping in That you never loved me Or her, or anyone, or anything Yeah!  I knew you were trouble when you walked in So shame on me now Flew me to places I'd never been (never been) 'Til you put me down, oh I knew you were trouble when you walked in (Knew it right there) So shame on me now (Knew it right there) Flew me to places I'd never been (Ooh!) Now I'm lying on the cold hard ground Oh, oh, trouble, trouble, trouble Oh, oh, trouble, trouble, trouble  I Knew You Were Trouble when you walked in Trouble, trouble, trouble I Knew You Were Trouble when you walked in Trouble, trouble, trouble","['upon', 'time', 'mistake', 'ago', 'sight', 'alone', 'found', 'found', 'found', 'eeee', 'guess', 'care', 'guess', 'liked', 'fell', 'hard', 'took', 'step', 'back', 'without', 'without', 'without', 'eeee', 'long', 'gone', 'next', 'realize', 'blame', 'cause', 'knew', 'trouble', 'walked', 'shame', 'flew', 'place', 'never', 'til', 'put', 'knew', 'trouble', 'walked', 'shame', 'flew', 'place', 'never', 'lying', 'cold', 'hard', 'ground', 'trouble', 'trouble', 'trouble', 'trouble', 'trouble', 'trouble', 'apology', 'hell', 'never', 'cry', 'pretends', 'doesnt', 'know', 'reason', 'drowning', 'drowning', 'drowning', 'iiiing', 'heard', 'moved', 'whisper', 'street', 'new', 'notch', 'belt', 'ever', 'eeee', 'long', 'gone', 'met', 'realize', 'joke', 'hey', 'knew', 'trouble', 'walked', 'shame', 'flew', 'place', 'never', 'til', 'put', 'knew', 'trouble', 'walked', 'shame', 'flew', 'place', 'never', 'lying', 'cold', 'hard', 'ground', 'trouble', 'trouble', 'trouble', 'trouble', 'trouble', 'trouble', 'saddest', 'fear', 'comes', 'creeping', 'never', 'loved', 'anyone', 'anything', 'yeah', 'knew', 'trouble', 'walked', 'shame', 'flew', 'place', 'never', 'never', 'til', 'put', 'knew', 'trouble', 'walked', 'knew', 'right', 'shame', 'knew', 'right', 'flew', 'place', 'never', 'lying', 'cold', 'hard', 'ground', 'trouble', 'trouble', 'trouble', 'trouble', 'trouble', 'trouble', 'knew', 'trouble', 'walked', 'trouble', 'trouble', 'trouble', 'knew', 'trouble', 'walked', 'trouble', 'trouble', 'trouble']"
511524106,Knowing You,Kenny Chesney,"Knowing you, you probably got your toes in the sand At a bar on the beach in the sun somewhere Knowing you, you got something cold in your hand Chatting up a stranger without a care  Knowing you, you're still wild and free And knowing you, you're probably way over me  But God we were so alive I was a kid on a carnival ride Holdin' my breath 'til the moment When you were gonna leave me too soon But I'd do it all over 'Cause damn it was good knowing you  Knowing you was a free-fall from a hundred thousand feet When you don't even care where you land And knowing you was the kind of rush that you feel When you finally get to sit in with the band  And knowing you, you're still a tumbleweed I only wish that you would tumble back to me  But God we were so alive I was a kid on a carnival ride Holdin' my breath 'til the moment When you were gonna leave me too soon But I'd do it all over 'Cause damn it was good knowing you  Knowing you, you're still a tumbleweed I only wish that you would tumble back to me  'Cause God we were so alive I was a kid on a carnival ride Holdin' my breath 'til the moment When you were gonna leave me too soon I'd do it all over 'cause damn it was good I'd do it all over 'cause damn it was good knowing you","['knowing', 'probably', 'toe', 'sand', 'bar', 'beach', 'sun', 'somewhere', 'knowing', 'something', 'cold', 'hand', 'chatting', 'stranger', 'without', 'care', 'knowing', 'still', 'wild', 'free', 'knowing', 'probably', 'way', 'god', 'alive', 'kid', 'carnival', 'ride', 'holdin', 'breath', 'til', 'moment', 'leave', 'soon', 'cause', 'damn', 'good', 'knowing', 'knowing', 'freefall', 'hundred', 'thousand', 'foot', 'even', 'care', 'land', 'knowing', 'kind', 'rush', 'feel', 'finally', 'sit', 'band', 'knowing', 'still', 'tumbleweed', 'wish', 'tumble', 'back', 'god', 'alive', 'kid', 'carnival', 'ride', 'holdin', 'breath', 'til', 'moment', 'leave', 'soon', 'cause', 'damn', 'good', 'knowing', 'knowing', 'still', 'tumbleweed', 'wish', 'tumble', 'back', 'cause', 'god', 'alive', 'kid', 'carnival', 'ride', 'holdin', 'breath', 'til', 'moment', 'leave', 'soon', 'cause', 'damn', 'good', 'cause', 'damn', 'good', 'knowing']"
579073327,Beers On Me,Dierks Bentley Feat. Breland & Hardy,"Everybody's got a problem, so do I But we ain't gonna solve 'em on a Saturday night I just put a paycheck in the bank And I ain't hit the town in a minute to drink You had one of them, one of those weeks Stuck on repeat, I'll save you a seat  Come on down Swing on by Bring whatever's been on your mind Locals on tap And bottles on ice Livin' on feel good standard time My card's on the bar You've got nowhere to be If you don't come through Buddy, that's on you 'Cause the beer's on me Yeah, the beer's on me  (Ain't that right, HARDY?)  Yeah, I'ma get a round or two for all I want Just a-bustin' your back while you're cussin' the sun And if your girl don't love you no more Well, here's a tall boy to cry in and it's been paid for And if you're short on cash, say cheers Don't sweat it, leave the sweatin' to the beer and  Come on down Swing on by Bring whatever's been on your mind Locals on tap And bottles on ice Livin' on feel good standard time My card's on the bar You've got nowhere to be If you don't come through Buddy, that's on you 'Cause the beer's on me Yeah, the beer's on me  (Drink it down)  I like my drinks like my roof, on the house We turnin' up, got double cups, the sun's goin' down With lagers, I'm a boxer, yeah, I need 'bout 12 rounds And I could be your sponsor if you like how that sounds Tell me what you're drinkin', buckets for a Lincoln I could cover you and me and everyone you're bringin'  Come on down Swing on by Bring whatever's been on your mind Locals on tap And bottles on ice Livin' on feel good standard time My card's on the bar You've got nowhere to be If you don't come through Buddy, that's on you 'Cause the beer's on me Yeah, the beer's on me The beer's on me Gonna save you a seat 'Cause the beer's on me  Come get a Bud heavy, Busch Light Kill a cold Miller, Blue Moon, Red Stripe Naturday don't matter to me 'Cause don't nothing taste better than free Yeah, the beer's on me","['everybodys', 'problem', 'solve', 'em', 'saturday', 'night', 'put', 'paycheck', 'bank', 'hit', 'town', 'minute', 'drink', 'one', 'one', 'week', 'stuck', 'repeat', 'save', 'seat', 'come', 'swing', 'bring', 'whatevers', 'mind', 'locals', 'tap', 'bottle', 'ice', 'livin', 'feel', 'good', 'standard', 'time', 'card', 'bar', 'nowhere', 'come', 'buddy', 'thats', 'cause', 'beer', 'yeah', 'beer', 'right', 'hardy', 'yeah', 'ima', 'round', 'two', 'want', 'abustin', 'back', 'cussin', 'sun', 'girl', 'love', 'well', 'tall', 'boy', 'cry', 'paid', 'short', 'cash', 'cheer', 'sweat', 'leave', 'sweatin', 'beer', 'come', 'swing', 'bring', 'whatevers', 'mind', 'locals', 'tap', 'bottle', 'ice', 'livin', 'feel', 'good', 'standard', 'time', 'card', 'bar', 'nowhere', 'come', 'buddy', 'thats', 'cause', 'beer', 'yeah', 'beer', 'drink', 'like', 'drink', 'like', 'roof', 'house', 'turnin', 'double', 'cup', 'sun', 'goin', 'lager', 'boxer', 'yeah', 'need', 'bout', 'round', 'could', 'sponsor', 'like', 'sound', 'drinkin', 'bucket', 'lincoln', 'could', 'cover', 'everyone', 'bringin', 'come', 'swing', 'bring', 'whatevers', 'mind', 'locals', 'tap', 'bottle', 'ice', 'livin', 'feel', 'good', 'standard', 'time', 'card', 'bar', 'nowhere', 'come', 'buddy', 'thats', 'cause', 'beer', 'yeah', 'beer', 'beer', 'save', 'seat', 'cause', 'beer', 'come', 'bud', 'heavy', 'busch', 'light', 'kill', 'cold', 'miller', 'blue', 'moon', 'red', 'stripe', 'naturday', 'matter', 'cause', 'nothing', 'taste', 'better', 'free', 'yeah', 'beer']"
533930348,Cold As You,Luke Combs,"It's junked out joint off a backroad A blinkin' window sign with an arrow A gravel Iot chocked full of toolbox trucks Makin' their happy hour way home  When guys like me lose girls like you That's where we run to  They got ""Whiskey River"" on a jukebox A honky tonk sawdust dance floor A neon, five o'clock, broke clock And plenty damn many when you want one more Of this broke heart fool on an old bar stool Drinkin' beer almost as cold as you  A bunch of good time numbers on the stall door A picture of you on a dart board Them cinder block walls ain't ever been cleaned Still ain't as dirty as you done me  ""Whiskey River"" on a jukebox A honky tonk sawdust dance floor A neon, five o'clock, broke clock And plenty damn many when you want one more Of this broke heart fool on an old bar stool Drinkin' beer almost as cold as you  When guys like me lose girls like you That's where we run to  We got ""Whiskey River"" on a jukebox A honky tonk sawdust dance floor A neon, five o'clock, broke clock And plenty damn many when you want one more Of this broke heart fool on an old bar stool Drinkin' beer almost as cold as you Cold as you","['junked', 'joint', 'backroad', 'blinkin', 'window', 'sign', 'arrow', 'gravel', 'iot', 'chocked', 'full', 'toolbox', 'truck', 'makin', 'happy', 'hour', 'way', 'home', 'guy', 'like', 'lose', 'girl', 'like', 'thats', 'run', 'whiskey', 'river', 'jukebox', 'honky', 'tonk', 'sawdust', 'dance', 'floor', 'neon', 'five', 'oclock', 'broke', 'clock', 'plenty', 'damn', 'many', 'want', 'one', 'broke', 'heart', 'fool', 'old', 'bar', 'stool', 'drinkin', 'beer', 'almost', 'cold', 'bunch', 'good', 'time', 'number', 'stall', 'door', 'picture', 'dart', 'board', 'cinder', 'block', 'wall', 'ever', 'cleaned', 'still', 'dirty', 'done', 'whiskey', 'river', 'jukebox', 'honky', 'tonk', 'sawdust', 'dance', 'floor', 'neon', 'five', 'oclock', 'broke', 'clock', 'plenty', 'damn', 'many', 'want', 'one', 'broke', 'heart', 'fool', 'old', 'bar', 'stool', 'drinkin', 'beer', 'almost', 'cold', 'guy', 'like', 'lose', 'girl', 'like', 'thats', 'run', 'whiskey', 'river', 'jukebox', 'honky', 'tonk', 'sawdust', 'dance', 'floor', 'neon', 'five', 'oclock', 'broke', 'clock', 'plenty', 'damn', 'many', 'want', 'one', 'broke', 'heart', 'fool', 'old', 'bar', 'stool', 'drinkin', 'beer', 'almost', 'cold', 'cold']"
6017940,Neon Moon,Brooks & Dunn,"When the sun goes down On my side of town That lonesome feelin' Comes to my door The whole world turns blue  There's a rundown bar Cross the railroad tracks I've got a table for two Way in the back Where I sit alone And think of losing you  I spend most every night Beneath the light Of a neon moon  Now If you lose your one and only There's always room here for the lonely To watch your broken dreams Dance in and out of the beams Of a neon moon  I think of two young lovers Running wild and free I close my eyes And sometimes see You in the shadows Of this smoke-filled room  No telling how many tears I've sat here and cried Or how many lies That I've lied Telling my poor heart He'll come back someday Ooh, but I'll be alright As long as there's light From a neon moon  Ooh, if you lose your one and only There's always room here for the lonely So watch your broken dreams Dance in and out of the beams Of a neon moon  The jukebox plays on Drink by drink And the words of every sad song Seem to say what I think And this hurt inside of me Ain't never gonna end  Ooh, but I'll be alright As long as there's light From a neon moon  Ooh, if you lose your one and only There's always room here for the lonely To watch your broken dreams Dance in and out of the beams Of a neon moon  To watch your broken dreams Dance in and out of the beams Of a neon moon  Ooh, watch your broken dreams Dance in and out of the beams Of a neon moon","['sun', 'side', 'town', 'lonesome', 'feelin', 'comes', 'door', 'whole', 'world', 'turn', 'blue', 'rundown', 'bar', 'cross', 'railroad', 'track', 'table', 'two', 'way', 'back', 'sit', 'alone', 'think', 'losing', 'spend', 'every', 'night', 'beneath', 'light', 'neon', 'moon', 'lose', 'one', 'always', 'room', 'lonely', 'watch', 'broken', 'dream', 'dance', 'beam', 'neon', 'moon', 'think', 'two', 'young', 'lover', 'running', 'wild', 'free', 'close', 'eye', 'sometimes', 'shadow', 'smokefilled', 'room', 'telling', 'many', 'tear', 'sat', 'cried', 'many', 'lie', 'lied', 'telling', 'poor', 'heart', 'hell', 'come', 'back', 'someday', 'alright', 'long', 'light', 'neon', 'moon', 'lose', 'one', 'always', 'room', 'lonely', 'watch', 'broken', 'dream', 'dance', 'beam', 'neon', 'moon', 'jukebox', 'play', 'drink', 'drink', 'word', 'every', 'sad', 'song', 'seem', 'think', 'hurt', 'inside', 'never', 'end', 'alright', 'long', 'light', 'neon', 'moon', 'lose', 'one', 'always', 'room', 'lonely', 'watch', 'broken', 'dream', 'dance', 'beam', 'neon', 'moon', 'watch', 'broken', 'dream', 'dance', 'beam', 'neon', 'moon', 'watch', 'broken', 'dream', 'dance', 'beam', 'neon', 'moon']"
472830277,GOOD TIME,Niko Moon,"We just tryna catch a good time Even if it takes all night Pass that bottle 'round the campfire Sippin' apple pie moonshine  Yeah we pickin' on them guitars just right Everybody singin' Dixieland Delight Like a bobber on a wet line We just tryna catch a good time  Eighty degrees and the sun ain't even out We got a spot a couple miles out of town When that moon comes up, you know what's goin' down We got them folding chairs leanin' way back No other plans other than relax We ain't worried about tomorrow from where we at  We just tryna catch a good time Even if it takes all night Pass that bottle 'round the campfire Sippin' apple pie moonshine  Yeah we pickin' on them guitars just right Everybody singin' Dixieland Delight Like a bobber on a wet line We just tryna catch a good time  Way down here we all got that Southern drawl Take our time when we talkin', hey y'all Yeah it don't take much for us to have it all (That's right) Somethin' 'bout a night this clear Makes your problems disappear We just gonna stay right here and let the world go by  We just tryna catch a good time Even if it takes all night Pass that bottle 'round the campfire Sippin' apple pie moonshine  Yeah we pickin' on them guitars just right Everybody singin' Dixieland Delight Like a bobber on a wet line We just tryna catch a good time  There's somethin' 'bout a night this clear Makes your problems disappear So we just gonna stay right here and let the world go by  We just tryna catch a good time Even if it takes all night, all night Pass that bottle 'round the campfire Sippin' apple pie moonshine (Sippin' apple pie moonshine)  Yeah we pickin' on them guitars just right Everybody singin' Dixieland Delight Like a bobber on a wet line We just tryna catch a good time  Tryna catch a good time (Good time) Good time Tryna catch a good time Good time  Yeah we're tryna catch a good time (Good time) Good time (Good time) Tryna catch a good time (Good time, baby) Good time (Ahh, I think I got a bite)","['tryna', 'catch', 'good', 'time', 'even', 'take', 'night', 'pass', 'bottle', 'round', 'campfire', 'sippin', 'apple', 'pie', 'moonshine', 'yeah', 'pickin', 'guitar', 'right', 'everybody', 'singin', 'dixieland', 'delight', 'like', 'bobber', 'wet', 'line', 'tryna', 'catch', 'good', 'time', 'eighty', 'degree', 'sun', 'even', 'spot', 'couple', 'mile', 'town', 'moon', 'come', 'know', 'whats', 'goin', 'folding', 'chair', 'leanin', 'way', 'back', 'plan', 'relax', 'worried', 'tomorrow', 'tryna', 'catch', 'good', 'time', 'even', 'take', 'night', 'pass', 'bottle', 'round', 'campfire', 'sippin', 'apple', 'pie', 'moonshine', 'yeah', 'pickin', 'guitar', 'right', 'everybody', 'singin', 'dixieland', 'delight', 'like', 'bobber', 'wet', 'line', 'tryna', 'catch', 'good', 'time', 'way', 'southern', 'drawl', 'take', 'time', 'talkin', 'hey', 'yall', 'yeah', 'take', 'much', 'u', 'thats', 'right', 'somethin', 'bout', 'night', 'clear', 'makes', 'problem', 'disappear', 'stay', 'right', 'let', 'world', 'tryna', 'catch', 'good', 'time', 'even', 'take', 'night', 'pass', 'bottle', 'round', 'campfire', 'sippin', 'apple', 'pie', 'moonshine', 'yeah', 'pickin', 'guitar', 'right', 'everybody', 'singin', 'dixieland', 'delight', 'like', 'bobber', 'wet', 'line', 'tryna', 'catch', 'good', 'time', 'somethin', 'bout', 'night', 'clear', 'makes', 'problem', 'disappear', 'stay', 'right', 'let', 'world', 'tryna', 'catch', 'good', 'time', 'even', 'take', 'night', 'night', 'pass', 'bottle', 'round', 'campfire', 'sippin', 'apple', 'pie', 'moonshine', 'sippin', 'apple', 'pie', 'moonshine', 'yeah', 'pickin', 'guitar', 'right', 'everybody', 'singin', 'dixieland', 'delight', 'like', 'bobber', 'wet', 'line', 'tryna', 'catch', 'good', 'time', 'tryna', 'catch', 'good', 'time', 'good', 'time', 'good', 'time', 'tryna', 'catch', 'good', 'time', 'good', 'time', 'yeah', 'tryna', 'catch', 'good', 'time', 'good', 'time', 'good', 'time', 'good', 'time', 'tryna', 'catch', 'good', 'time', 'good', 'time', 'baby', 'good', 'time', 'ahh', 'think', 'bite']"
526884014,Freedom Was A Highway,Jimmie Allen & Brad Paisley,"(Oh-oh, oh-oh) woo! (Oh-oh, oh-oh)  Sunset through a windshield I can see it now like a picture in a frame (Picture in a frame, oh-oh, oh-oh) Blue jeans and t-shirts, who we were We wore it like a name (like a name) I wish I could go back to those days  When the town was the whole world And love was the girl next door Soundtrack was a song in the dark I miss those days when our dreams Were there for chasin' But time was better wasted We were summer young and livin' for a Friday And freedom was a highway (oh-oh, oh-oh) Freedom was a highway (oh-oh, oh-oh)  Barbwire on a fencepost with a crosswind On a road no one was on (no one was on) Yeah (yeah, yeah, yeah, yeah) Five deep with our hands up Just singin' along to a hip-hop song I wish I could rewind and replay  When the town was the whole world And love was the girl next door Soundtrack was a song in the dark I miss those days when our dreams Were there for chasin' But time was better wasted We were summer young and livin' for a Friday And freedom was a highway Freedom was a highway  When you're 17 and drivin' You don't think about the road runnin' out No, no, no, no You just keep your eyes on that horizon 'Cause you're wrapped up in now (ooh, ooh) Hey (ooh yeah, ooh yeah) woo!  I wish I could go back to those days When the town was the whole world And love was the girl next door Soundtrack was a song in the dark I miss those days when our dreams Were there for chasin' But time was better wasted We were summer young and livin' for a Friday And freedom was a highway (freedom was a highway) Freedom was a highway, baby (oh yeah)  And freedom was a highway (freedom was a highway) Freedom was a highway (oh-oh, oh-oh)","['woo', 'sunset', 'windshield', 'like', 'picture', 'frame', 'picture', 'frame', 'blue', 'jean', 'tshirts', 'wore', 'like', 'name', 'like', 'name', 'wish', 'could', 'back', 'day', 'town', 'whole', 'world', 'love', 'girl', 'next', 'door', 'soundtrack', 'song', 'dark', 'miss', 'day', 'dream', 'chasin', 'time', 'better', 'wasted', 'summer', 'young', 'livin', 'friday', 'freedom', 'highway', 'freedom', 'highway', 'barbwire', 'fencepost', 'crosswind', 'road', 'one', 'one', 'yeah', 'yeah', 'yeah', 'yeah', 'yeah', 'five', 'deep', 'hand', 'singin', 'along', 'hiphop', 'song', 'wish', 'could', 'rewind', 'replay', 'town', 'whole', 'world', 'love', 'girl', 'next', 'door', 'soundtrack', 'song', 'dark', 'miss', 'day', 'dream', 'chasin', 'time', 'better', 'wasted', 'summer', 'young', 'livin', 'friday', 'freedom', 'highway', 'freedom', 'highway', 'drivin', 'think', 'road', 'runnin', 'keep', 'eye', 'horizon', 'cause', 'wrapped', 'hey', 'yeah', 'yeah', 'woo', 'wish', 'could', 'back', 'day', 'town', 'whole', 'world', 'love', 'girl', 'next', 'door', 'soundtrack', 'song', 'dark', 'miss', 'day', 'dream', 'chasin', 'time', 'better', 'wasted', 'summer', 'young', 'livin', 'friday', 'freedom', 'highway', 'freedom', 'highway', 'freedom', 'highway', 'baby', 'yeah', 'freedom', 'highway', 'freedom', 'highway', 'freedom', 'highway']"
